ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
SLE,Sierra Leone,rural,Drinking water,2017,8.34717,368168.04613,Safely managed service
SLE,Sierra Leone,urban,Drinking water,2017,12.12264,381441.40794,Safely managed service
SLE,Sierra Leone,total,Drinking water,2017,13.70042,1035369.52861,Surface water
SLE,Sierra Leone,rural,Drinking water,2017,21.27606,938421.37476,Surface water
SLE,Sierra Leone,urban,Drinking water,2017,3.08112,96948.18387,Surface water
SLE,Sierra Leone,total,Sanitation,2017,32.80787,2479360.08273,Unimproved
SLE,Sierra Leone,rural,Sanitation,2017,42.09009,1856463.67225,Unimproved
SLE,Sierra Leone,urban,Sanitation,2017,19.79635,622896.24224,Unimproved
SLE,Sierra Leone,total,Drinking water,2017,16.48939,1246138.2339,Unimproved
SLE,Sierra Leone,rural,Drinking water,2017,22.97604,1013402.2211,Unimproved
SLE,Sierra Leone,urban,Drinking water,2017,7.39661,232735.80598,Unimproved
SLV,El Salvador,total,Sanitation,2000,83.20092,4881918.53505,At least basic
SLV,El Salvador,rural,Sanitation,2000,73.85118,1780470.90856,At least basic
SLV,El Salvador,urban,Sanitation,2000,89.72186,3101447.61094,At least basic
SLV,El Salvador,total,Drinking water,2000,77.78591,4564186.23481,At least basic
SLV,El Salvador,rural,Drinking water,2000,55.52309,1338600.73606,At least basic
SLV,El Salvador,urban,Drinking water,2000,7.13007,246467.84976,Basic service
SLV,El Salvador,total,Sanitation,2000,5.21315,305888.12223,Limited service
SLV,El Salvador,rural,Sanitation,2000,3.44476,83049.40727,Limited service
SLV,El Salvador,urban,Sanitation,2000,6.44651,222838.71202,Limited service
SLV,El Salvador,total,Drinking water,2000,6.47506,379932.51238,Limited service
SLV,El Salvador,rural,Drinking water,2000,11.70857,282280.67646,Limited service
SLV,El Salvador,urban,Drinking water,2000,2.82497,97651.84462,Limited service
SLV,El Salvador,total,Sanitation,2000,10.16995,596734.67535,Open defecation
SLV,El Salvador,rural,Sanitation,2000,20.32724,490067.55562,Open defecation
SLV,El Salvador,urban,Sanitation,2000,3.08578,106667.13662,Open defecation
SLV,El Salvador,urban,Drinking water,2000,86.18297,2979117.61197,Safely managed service
SLV,El Salvador,total,Drinking water,2000,5.3131,311752.92089,Surface water
SLV,El Salvador,rural,Drinking water,2000,12.22471,294724.28499,Surface water
SLV,El Salvador,urban,Drinking water,2000,0.49262,17028.64739,Surface water
SLV,El Salvador,total,Sanitation,2000,1.41598,83084.66738,Unimproved
SLV,El Salvador,rural,Sanitation,2000,2.37681,57302.37285,Unimproved
SLV,El Salvador,urban,Sanitation,2000,0.74586,25782.29613,Unimproved
SLV,El Salvador,total,Drinking water,2000,10.42593,611754.33192,Unimproved
SLV,El Salvador,rural,Drinking water,2000,20.54364,495284.54679,Unimproved
SLV,El Salvador,urban,Drinking water,2000,3.36936,116469.80196,Unimproved
SLV,El Salvador,total,Sanitation,2001,83.28852,4918988.41196,At least basic
SLV,El Salvador,rural,Sanitation,2001,73.85118,1768027.33215,At least basic
SLV,El Salvador,urban,Sanitation,2001,89.72186,3150961.09433,At least basic
SLV,El Salvador,total,Drinking water,2001,77.99451,4606326.08305,At least basic
SLV,El Salvador,rural,Drinking water,2001,55.52309,1329245.35684,At least basic
SLV,El Salvador,urban,Drinking water,2001,7.13007,250402.61936,Basic service
SLV,El Salvador,total,Sanitation,2001,5.22972,308865.22953,Limited service
SLV,El Salvador,rural,Sanitation,2001,3.44476,82468.98125,Limited service
SLV,El Salvador,urban,Sanitation,2001,6.44651,226396.25103,Limited service
SLV,El Salvador,total,Drinking water,2001,6.42603,379518.66712,Limited service
SLV,El Salvador,rural,Drinking water,2001,11.70857,280307.83818,Limited service
SLV,El Salvador,urban,Drinking water,2001,2.82497,99210.82081,Limited service
SLV,El Salvador,total,Sanitation,2001,10.07478,595012.565,Open defecation
SLV,El Salvador,rural,Sanitation,2001,20.32724,486642.51056,Open defecation
SLV,El Salvador,urban,Sanitation,2001,3.08578,108370.03867,Open defecation
SLV,El Salvador,urban,Drinking water,2001,86.18297,3026678.14141,Safely managed service
SLV,El Salvador,total,Drinking water,2001,5.24834,309964.99355,Surface water
SLV,El Salvador,rural,Drinking water,2001,12.22471,292664.47927,Surface water
SLV,El Salvador,urban,Drinking water,2001,0.49262,17300.50355,Surface water
SLV,El Salvador,total,Sanitation,2001,1.40698,83095.79351,Unimproved
SLV,El Salvador,rural,Sanitation,2001,2.37681,56901.89091,Unimproved
SLV,El Salvador,urban,Sanitation,2001,0.74586,26193.90111,Unimproved
SLV,El Salvador,total,Drinking water,2001,10.33112,610152.25628,Unimproved
SLV,El Salvador,rural,Drinking water,2001,20.54364,491823.04058,Unimproved
SLV,El Salvador,urban,Drinking water,2001,3.36936,118329.2,Unimproved
SLV,El Salvador,total,Sanitation,2002,83.37581,4952775.76162,At least basic
SLV,El Salvador,rural,Sanitation,2002,73.85118,1754179.38379,At least basic
SLV,El Salvador,urban,Sanitation,2002,89.72186,3198596.36204,At least basic
SLV,El Salvador,total,Drinking water,2002,79.30755,4711108.71983,At least basic
SLV,El Salvador,rural,Drinking water,2002,57.6882,1370261.77862,At least basic
SLV,El Salvador,urban,Drinking water,2002,8.62185,307370.13662,Basic service
SLV,El Salvador,total,Sanitation,2002,5.24623,311641.89222,Limited service
SLV,El Salvador,rural,Sanitation,2002,3.44476,81823.04882,Limited service
SLV,El Salvador,urban,Sanitation,2002,6.44651,229818.84042,Limited service
SLV,El Salvador,total,Drinking water,2002,6.07627,360948.89163,Limited service
SLV,El Salvador,rural,Drinking water,2002,11.24217,267034.03283,Limited service
SLV,El Salvador,urban,Drinking water,2002,2.63435,93914.86737,Limited service
SLV,El Salvador,total,Sanitation,2002,9.97995,592839.24438,Open defecation
SLV,El Salvador,rural,Sanitation,2002,20.32724,482830.91771,Open defecation
SLV,El Salvador,urban,Sanitation,2002,3.08578,110008.34382,Open defecation
SLV,El Salvador,urban,Drinking water,2002,85.09019,3033476.76876,Safely managed service
SLV,El Salvador,total,Drinking water,2002,5.05694,300397.81327,Surface water
SLV,El Salvador,rural,Drinking water,2002,11.90558,282792.03579,Surface water
SLV,El Salvador,urban,Drinking water,2002,0.49385,17605.78883,Surface water
SLV,El Salvador,total,Sanitation,2002,1.39801,83046.10178,Unimproved
SLV,El Salvador,rural,Sanitation,2002,2.37681,56456.21089,Unimproved
SLV,El Salvador,urban,Sanitation,2002,0.74586,26589.89251,Unimproved
SLV,El Salvador,total,Drinking water,2002,9.55924,567847.57527,Unimproved
SLV,El Salvador,rural,Drinking water,2002,19.16405,455201.71396,Unimproved
SLV,El Salvador,urban,Drinking water,2002,3.15976,112645.87722,Unimproved
SLV,El Salvador,total,Sanitation,2003,83.695,4997876.13387,At least basic
SLV,El Salvador,rural,Sanitation,2003,74.30263,1749911.47559,At least basic
SLV,El Salvador,urban,Sanitation,2003,89.81157,3247964.66889,At least basic
SLV,El Salvador,total,Drinking water,2003,80.61546,4813980.67628,At least basic
SLV,El Salvador,rural,Drinking water,2003,59.89088,1410498.25086,At least basic
SLV,El Salvador,urban,Drinking water,2003,10.12001,365982.28463,Basic service
SLV,El Salvador,total,Sanitation,2003,5.63227,336333.15061,Limited service
SLV,El Salvador,rural,Sanitation,2003,4.15193,97782.70534,Limited service
SLV,El Salvador,urban,Sanitation,2003,6.59631,238550.44694,Limited service
SLV,El Salvador,total,Drinking water,2003,5.71447,341241.39197,Limited service
SLV,El Salvador,rural,Drinking water,2003,10.7382,252896.82027,Limited service
SLV,El Salvador,urban,Drinking water,2003,2.44287,88344.56602,Limited service
SLV,El Salvador,total,Sanitation,2003,9.30948,555918.62015,Open defecation
SLV,El Salvador,rural,Sanitation,2003,19.2055,452311.27185,Open defecation
SLV,El Salvador,urban,Sanitation,2003,2.86491,103607.33711,Open defecation
SLV,El Salvador,urban,Drinking water,2003,83.99188,3037500.16422,Safely managed service
SLV,El Salvador,total,Drinking water,2003,4.86941,290778.23817,Surface water
SLV,El Salvador,rural,Drinking water,2003,11.58646,272874.19185,Surface water
SLV,El Salvador,urban,Drinking water,2003,0.49508,17904.03872,Surface water
SLV,El Salvador,total,Sanitation,2003,1.36325,81407.09538,Unimproved
SLV,El Salvador,rural,Sanitation,2003,2.33994,55108.18666,Unimproved
SLV,El Salvador,urban,Sanitation,2003,0.72721,26298.90761,Unimproved
SLV,El Salvador,total,Drinking water,2003,8.80066,525534.69358,Unimproved
SLV,El Salvador,rural,Drinking water,2003,17.78447,418844.37646,Unimproved
SLV,El Salvador,urban,Drinking water,2003,2.95016,106690.30696,Unimproved
SLV,El Salvador,total,Sanitation,2004,84.00214,5040779.48451,At least basic
SLV,El Salvador,rural,Sanitation,2004,74.73473,1744219.95571,At least basic
SLV,El Salvador,urban,Sanitation,2004,89.90061,3296559.54633,At least basic
SLV,El Salvador,total,Drinking water,2004,81.91846,4915742.70697,At least basic
SLV,El Salvador,rural,Drinking water,2004,62.13113,1450066.87809,At least basic
SLV,El Salvador,urban,Drinking water,2004,11.62456,426260.21652,Basic service
SLV,El Salvador,total,Sanitation,2004,6.02014,361254.88388,Limited service
SLV,El Salvador,rural,Sanitation,2004,4.87846,113857.56999,Limited service
SLV,El Salvador,urban,Sanitation,2004,6.74678,247397.31605,Limited service
SLV,El Salvador,total,Drinking water,2004,5.34103,320503.1945,Limited service
SLV,El Salvador,rural,Drinking water,2004,10.19666,237978.06245,Limited service
SLV,El Salvador,urban,Drinking water,2004,2.25055,82525.12286,Limited service
SLV,El Salvador,total,Sanitation,2004,8.64901,519007.7938,Open defecation
SLV,El Salvador,rural,Sanitation,2004,18.08375,422053.27074,Open defecation
SLV,El Salvador,urban,Sanitation,2004,2.64405,96954.50521,Open defecation
SLV,El Salvador,urban,Drinking water,2004,82.88803,3039415.64981,Safely managed service
SLV,El Salvador,total,Drinking water,2004,4.68548,281165.03347,Surface water
SLV,El Salvador,rural,Drinking water,2004,11.26733,262966.11526,Surface water
SLV,El Salvador,urban,Drinking water,2004,0.4963,18198.90575,Surface water
SLV,El Salvador,total,Sanitation,2004,1.32871,79732.83781,Unimproved
SLV,El Salvador,rural,Sanitation,2004,2.30306,53750.71771,Unimproved
SLV,El Salvador,urban,Sanitation,2004,0.70856,25982.11826,Unimproved
SLV,El Salvador,total,Drinking water,2004,8.05503,483364.06507,Unimproved
SLV,El Salvador,rural,Drinking water,2004,16.40488,382870.45835,Unimproved
SLV,El Salvador,urban,Drinking water,2004,2.74056,100493.59092,Unimproved
SLV,El Salvador,total,Sanitation,2005,84.29696,5082230.9719,At least basic
SLV,El Salvador,rural,Sanitation,2005,75.14746,1737579.90751,At least basic
SLV,El Salvador,urban,Sanitation,2005,89.98899,3344651.04662,At least basic
SLV,El Salvador,total,Drinking water,2005,83.21478,5016986.86829,At least basic
SLV,El Salvador,rural,Drinking water,2005,64.40894,1489281.10423,At least basic
SLV,El Salvador,urban,Drinking water,2005,13.13549,488211.29357,Basic service
SLV,El Salvador,total,Sanitation,2005,6.40948,386425.14811,Limited service
SLV,El Salvador,rural,Sanitation,2005,5.62436,130047.94781,Limited service
SLV,El Salvador,urban,Sanitation,2005,6.89792,256377.19877,Limited service
SLV,El Salvador,total,Drinking water,2005,4.95685,298846.71851,Limited service
SLV,El Salvador,rural,Drinking water,2005,9.61756,222379.82468,Limited service
SLV,El Salvador,urban,Drinking water,2005,2.05737,76466.90287,Limited service
SLV,El Salvador,total,Sanitation,2005,7.99911,482263.39632,Open defecation
SLV,El Salvador,rural,Sanitation,2005,16.962,392199.99884,Open defecation
SLV,El Salvador,urban,Sanitation,2005,2.42319,90063.41488,Open defecation
SLV,El Salvador,urban,Drinking water,2005,81.77864,3039494.43397,Safely managed service
SLV,El Salvador,total,Drinking water,2005,4.50557,271639.18589,Surface water
SLV,El Salvador,rural,Drinking water,2005,10.9482,253147.3305,Surface water
SLV,El Salvador,urban,Drinking water,2005,0.49753,18491.8679,Surface water
SLV,El Salvador,total,Sanitation,2005,1.29444,78041.48368,Unimproved
SLV,El Salvador,rural,Sanitation,2005,2.26618,52399.34032,Unimproved
SLV,El Salvador,urban,Sanitation,2005,0.68991,25642.14525,Unimproved
SLV,El Salvador,total,Drinking water,2005,7.32279,441488.22732,Unimproved
SLV,El Salvador,rural,Drinking water,2005,15.02529,347418.93506,Unimproved
SLV,El Salvador,urban,Drinking water,2005,2.53097,94069.30721,Unimproved
SLV,El Salvador,total,Sanitation,2006,84.58025,5122584.11522,At least basic
SLV,El Salvador,rural,Sanitation,2006,75.54082,1729987.59901,At least basic
SLV,El Salvador,urban,Sanitation,2006,90.0767,3392596.51134,At least basic
SLV,El Salvador,total,Drinking water,2006,84.50496,5118024.53994,At least basic
SLV,El Salvador,rural,Drinking water,2006,66.72433,1528077.88397,At least basic
SLV,El Salvador,urban,Drinking water,2006,14.65281,551874.98837,Basic service
SLV,El Salvador,total,Sanitation,2006,6.80011,411847.27591,Limited service
SLV,El Salvador,rural,Sanitation,2006,6.38962,146330.87589,Limited service
SLV,El Salvador,urban,Sanitation,2006,7.04972,265516.3998,Limited service
SLV,El Salvador,total,Drinking water,2006,4.56226,276312.26707,Limited service
SLV,El Salvador,rural,Drinking water,2006,9.00089,206132.52711,Limited service
SLV,El Salvador,urban,Drinking water,2006,1.86334,70179.74235,Limited service
SLV,El Salvador,total,Sanitation,2006,7.35923,445710.38998,Open defecation
SLV,El Salvador,rural,Sanitation,2006,15.84025,362763.34011,Open defecation
SLV,El Salvador,urban,Sanitation,2006,2.20232,82947.05445,Open defecation
SLV,El Salvador,urban,Drinking water,2006,80.66372,3038071.65801,Safely managed service
SLV,El Salvador,total,Drinking water,2006,4.32933,262205.21209,Surface water
SLV,El Salvador,rural,Drinking water,2006,10.62908,243420.32017,Surface water
SLV,El Salvador,urban,Drinking water,2006,0.49876,18784.89531,Surface water
SLV,El Salvador,total,Sanitation,2006,1.26041,76336.21888,Unimproved
SLV,El Salvador,rural,Sanitation,2006,2.22931,51054.1945,Unimproved
SLV,El Salvador,urban,Sanitation,2006,0.67126,25282.0249,Unimproved
SLV,El Salvador,total,Drinking water,2006,6.60344,399935.9809,Unimproved
SLV,El Salvador,rural,Drinking water,2006,13.64571,312505.27825,Unimproved
SLV,El Salvador,urban,Drinking water,2006,2.32137,87430.70644,Unimproved
SLV,El Salvador,total,Sanitation,2008,85.17208,5204270.21628,At least basic
SLV,El Salvador,rural,Sanitation,2008,76.26947,1692712.05047,At least basic
SLV,El Salvador,urban,Sanitation,2008,90.25013,3511558.15697,At least basic
SLV,El Salvador,total,Drinking water,2008,87.16831,5326245.83624,At least basic
SLV,El Salvador,rural,Drinking water,2008,71.46781,1586144.66322,At least basic
SLV,El Salvador,urban,Drinking water,2008,17.70661,688949.45247,Basic service
SLV,El Salvador,total,Sanitation,2008,7.58156,463256.10925,Limited service
SLV,El Salvador,rural,Sanitation,2008,7.97821,177067.16501,Limited service
SLV,El Salvador,urban,Sanitation,2008,7.35531,286188.94463,Limited service
SLV,El Salvador,total,Drinking water,2008,3.71819,227192.75322,Limited service
SLV,El Salvador,rural,Drinking water,2008,7.65483,169890.07836,Limited service
SLV,El Salvador,urban,Drinking water,2008,1.47273,57302.67877,Limited service
SLV,El Salvador,total,Sanitation,2008,6.05973,370267.58442,Open defecation
SLV,El Salvador,rural,Sanitation,2008,13.59676,301764.18191,Open defecation
SLV,El Salvador,urban,Sanitation,2008,1.7606,68503.40999,Open defecation
SLV,El Salvador,urban,Drinking water,2008,78.41728,3051151.70496,Safely managed service
SLV,El Salvador,total,Drinking water,2008,3.94803,241236.40953,Surface water
SLV,El Salvador,rural,Drinking water,2008,9.99082,221734.71026,Surface water
SLV,El Salvador,urban,Drinking water,2008,0.50121,19501.70527,Surface water
SLV,El Salvador,total,Sanitation,2008,1.18664,72507.09006,Unimproved
SLV,El Salvador,rural,Sanitation,2008,2.15556,47840.04604,Unimproved
SLV,El Salvador,urban,Sanitation,2008,0.63396,24667.04498,Unimproved
SLV,El Salvador,total,Drinking water,2008,5.16547,315626.00102,Unimproved
SLV,El Salvador,rural,Drinking water,2008,10.88654,241613.99161,Unimproved
SLV,El Salvador,urban,Drinking water,2008,1.90217,74012.01509,Unimproved
SLV,El Salvador,total,Sanitation,2016,87.22764,5534351.01508,At least basic
SLV,El Salvador,rural,Sanitation,2016,78.40959,1467537.06863,At least basic
SLV,El Salvador,urban,Sanitation,2016,90.91727,4066813.72591,At least basic
SLV,El Salvador,total,Drinking water,2016,97.06386,6158431.84164,At least basic
SLV,El Salvador,rural,Drinking water,2016,91.80662,1718279.86337,At least basic
SLV,El Salvador,total,Hygiene,2016,90.60216,5748455.31288,Basic service
SLV,El Salvador,rural,Hygiene,2016,86.27332,1614717.06246,Basic service
SLV,El Salvador,urban,Hygiene,2016,92.41343,4133738.0255,Basic service
SLV,El Salvador,urban,Drinking water,2016,22.14356,990501.76759,Basic service
SLV,El Salvador,total,Hygiene,2016,6.68975,424446.25276,Limited service
SLV,El Salvador,rural,Hygiene,2016,9.99601,187088.29737,Limited service
SLV,El Salvador,urban,Hygiene,2016,5.30635,237357.94189,Limited service
SLV,El Salvador,total,Sanitation,2016,10.52253,667625.16966,Limited service
SLV,El Salvador,rural,Sanitation,2016,15.10709,282748.78741,Limited service
SLV,El Salvador,urban,Sanitation,2016,8.60426,384876.36049,Limited service
SLV,El Salvador,total,Drinking water,2016,0.22617,14350.06405,Limited service
SLV,El Salvador,rural,Drinking water,2016,0.76671,14350.06396,Limited service
SLV,El Salvador,urban,Drinking water,2016,0,0,Limited service
SLV,El Salvador,total,Hygiene,2016,2.70808,171820.43437,No handwashing facility
SLV,El Salvador,rural,Hygiene,2016,3.73066,69824.2178,No handwashing facility
SLV,El Salvador,urban,Hygiene,2016,2.28022,101996.45498,No handwashing facility
SLV,El Salvador,total,Sanitation,2016,1.36367,86521.21487,Open defecation
SLV,El Salvador,rural,Sanitation,2016,4.62277,86521.21434,Open defecation
SLV,El Salvador,urban,Sanitation,2016,0,0,Open defecation
SLV,El Salvador,urban,Drinking water,2016,77.12002,3449649.96919,Safely managed service
SLV,El Salvador,total,Drinking water,2016,2.55107,161858.34887,Surface water
SLV,El Salvador,rural,Drinking water,2016,7.42666,138999.6503,Surface water
SLV,El Salvador,urban,Drinking water,2016,0.51103,22858.69653,Surface water
SLV,El Salvador,total,Sanitation,2016,0.88616,56224.6004,Unimproved
SLV,El Salvador,rural,Sanitation,2016,1.86054,34822.50725,Unimproved
SLV,El Salvador,urban,Sanitation,2016,0.47847,21402.33596,Unimproved
